station,target_date,issue_date,pull_seq,lead_days,min_temp_c,avg_temp_c,max_temp_c,precip_mm,pressure_hpa,wind_kmh,source,v4_point_c,v4_lower_c,v4_upper_c
Krakow_Centrum,2026-09-01,2026-08-20,9,12,12.7,17.5,21.3,0.0,1007.5,20.9,prognoza_blending_bias,17.5,8.8,26.2
Krakow_Centrum,2026-09-02,2026-08-20,9,13,12.9,17.8,21.7,21.6,1007.8,20.8,prognoza_blending_bias,17.8,8.8,26.9
Gdynia,2026-08-20,2026-08-20,9,0,17.1,19.1,23.7,5.0,1006.9,21.3,prognoza_blending_bias,15.5,13.2,17.7
Gdynia,2026-08-21,2026-08-20,9,1,16.5,22.4,24.7,0.2,1009.7,11.2,prognoza_blending_bias,14.4,11.2,17.6
Gdynia,2026-08-22,2026-08-20,9,2,14.9,17.3,19.7,21.5,1008.8,29.2,prognoza_blending_bias,13.6,9.7,17.5
Gdynia,2026-08-23,2026-08-20,9,3,12.2,15.4,19.1,0.0,1016.6,22.9,prognoza_blending_bias,13.2,8.7,17.7
Gdynia,2026-08-24,2026-08-20,9,4,11.7,15.2,20.0,0.0,1017.2,18.0,prognoza_blending_bias,12.9,7.9,18.0
Gdynia,2026-08-25,2026-08-20,9,5,11.0,15.1,20.1,0.0,1015.9,18.1,prognoza_blending_bias,12.8,7.3,18.4
Gdynia,2026-08-26,2026-08-20,9,6,10.6,14.8,20.1,0.0,1015.3,20.5,prognoza_blending_bias,12.9,6.9,18.8
Gdynia,2026-08-27,2026-08-20,9,7,10.7,14.8,20.3,0.0,1012.3,23.6,prognoza_blending_bias,13.0,6.6,19.4
Gdynia,2026-08-28,2026-08-20,9,8,12.1,15.6,21.0,0.0,1008.7,23.3,prognoza_blending_bias,13.2,6.4,19.9
Gdynia,2026-08-29,2026-08-20,9,9,11.6,14.5,19.6,6.3,1007.1,24.2,prognoza_blending_bias,13.4,6.3,20.5
Gdynia,2026-08-30,2026-08-20,9,10,10.7,13.6,18.9,0.3,1006.2,24.9,prognoza_blending_bias,13.6,6.2,21.1
Gdynia,2026-08-31,2026-08-20,9,11,10.9,13.9,19.3,0.0,1006.6,24.6,prognoza_blending_bias,13.9,6.1,21.7
Gdynia,2026-09-01,2026-08-20,9,12,11.1,14.1,19.8,6.6,1006.9,24.3,prognoza_blending_bias,14.1,6.0,22.3
Gdynia,2026-09-02,2026-08-20,9,13,11.2,14.4,20.2,1.2,1007.3,24.0,prognoza_blending_bias,14.4,6.0,22.8
Warszawa,2026-08-20,2026-08-20,9,0,19.1,23.3,24.9,9.5,1007.0,20.2,prognoza_blending_bias,16.1,14.1,18.1
Warszawa,2026-08-21,2026-08-20,9,1,20.1,22.3,25.9,2.1,1009.4,11.5,prognoza_blending_bias,15.2,12.4,18.0
Warszawa,2026-08-22,2026-08-20,9,2,16.4,19.3,22.4,4.7,1006.3,38.5,prognoza_blending_bias,14.6,11.1,18.0
Warszawa,2026-08-23,2026-08-20,9,3,13.4,16.4,19.9,0.7,1015.4,18.8,prognoza_blending_bias,14.2,10.3,18.2
Warszawa,2026-08-24,2026-08-20,9,4,13.4,16.2,20.0,2.7,1016.5,15.0,prognoza_blending_bias,14.1,9.7,18.5
Warszawa,2026-08-25,2026-08-20,9,5,12.0,16.5,20.8,0.3,1016.0,11.4,prognoza_blending_bias,14.1,9.2,18.9
Warszawa,2026-08-26,2026-08-20,9,6,12.8,16.7,21.1,0.0,1014.4,13.1,prognoza_blending_bias,14.2,8.9,19.4
Warszawa,2026-08-27,2026-08-20,9,7,13.3,16.7,20.9,0.0,1012.4,15.6,prognoza_blending_bias,14.3,8.8,19.9
Warszawa,2026-08-28,2026-08-20,9,8,13.3,16.5,20.4,0.0,1008.8,16.6,prognoza_blending_bias,14.6,8.6,20.5
Warszawa,2026-08-29,2026-08-20,9,9,13.0,16.0,19.7,0.0,1006.5,17.2,prognoza_blending_bias,14.8,8.6,21.0
Warszawa,2026-08-30,2026-08-20,9,10,12.2,15.1,18.5,0.0,1005.5,17.6,prognoza_blending_bias,15.1,8.5,21.6
Warszawa,2026-08-31,2026-08-20,9,11,12.4,15.3,18.8,0.0,1005.9,17.6,prognoza_blending_bias,15.3,8.5,22.2
Warszawa,2026-09-01,2026-08-20,9,12,12.5,15.6,19.2,0.0,1006.3,17.7,prognoza_blending_bias,15.6,8.5,22.7
Warszawa,2026-09-02,2026-08-20,9,13,12.7,15.9,19.6,0.3,1006.6,17.7,prognoza_blending_bias,15.9,8.5,23.2
Krakow_Centrum,2026-08-20,2026-08-20,10,0,19.8,25.8,31.5,13.6,1008.6,21.6,prognoza_blending_bias,17.2,14.8,19.6
Krakow_Centrum,2026-08-21,2026-08-20,10,1,20.7,23.2,24.5,0.1,1009.9,11.5,prognoza_blending_bias,16.3,12.9,19.7
Krakow_Centrum,2026-08-22,2026-08-20,10,2,17.7,23.1,25.1,0.3,1010.8,32.4,prognoza_blending_bias,15.8,11.6,20.0
Krakow_Centrum,2026-08-23,2026-08-20,10,3,13.4,19.7,21.6,0.3,1018.3,17.8,prognoza_blending_bias,15.5,10.7,20.4
Krakow_Centrum,2026-08-24,2026-08-20,10,4,11.6,19.2,20.6,0.0,1018.5,16.4,prognoza_blending_bias,15.5,10.1,20.9
Krakow_Centrum,2026-08-25,2026-08-20,10,5,11.8,20.0,22.2,0.0,1015.9,14.4,prognoza_blending_bias,15.5,9.6,21.5
Krakow_Centrum,2026-08-26,2026-08-20,10,6,12.5,19.9,22.7,0.0,1014.1,16.7,prognoza_blending_bias,15.7,9.3,22.1
Krakow_Centrum,2026-08-27,2026-08-20,10,7,13.2,21.5,23.0,0.0,1012.0,17.7,prognoza_blending_bias,16.0,9.1,22.8
Krakow_Centrum,2026-08-28,2026-08-20,10,8,13.5,18.2,22.6,0.9,1007.8,18.1,prognoza_blending_bias,16.2,9.0,23.5
Krakow_Centrum,2026-08-29,2026-08-20,10,9,12.7,16.8,20.1,11.4,1007.1,20.4,prognoza_blending_bias,16.5,8.9,24.2
Krakow_Centrum,2026-08-30,2026-08-20,10,10,12.5,16.9,20.4,0.9,1007.0,21.1,prognoza_blending_bias,16.9,8.8,24.9
Krakow_Centrum,2026-08-31,2026-08-20,10,11,12.6,17.2,20.8,0.0,1007.3,21.0,prognoza_blending_bias,17.2,8.8,25.6
Krakow_Centrum,2026-09-01,2026-08-20,10,12,12.7,17.5,21.3,0.0,1007.5,20.9,prognoza_blending_bias,17.5,8.8,26.2
Krakow_Centrum,2026-09-02,2026-08-20,10,13,12.9,17.8,21.7,0.0,1007.8,20.8,prognoza_blending_bias,17.8,8.8,26.9
Gdynia,2026-08-20,2026-08-20,10,0,17.1,19.1,23.7,5.0,1006.8,21.3,prognoza_blending_bias,15.5,13.2,17.7
Gdynia,2026-08-21,2026-08-20,10,1,16.7,22.2,23.8,0.1,1009.6,11.2,prognoza_blending_bias,14.4,11.2,17.6
Gdynia,2026-08-22,2026-08-20,10,2,14.9,17.2,21.0,26.3,1009.5,28.8,prognoza_blending_bias,13.6,9.7,17.5
Gdynia,2026-08-23,2026-08-20,10,3,12.2,15.4,19.1,0.0,1016.6,22.9,prognoza_blending_bias,13.2,8.7,17.7
Gdynia,2026-08-24,2026-08-20,10,4,11.7,15.2,20.0,0.0,1017.2,18.0,prognoza_blending_bias,12.9,7.9,18.0
Gdynia,2026-08-25,2026-08-20,10,5,11.0,15.1,20.1,0.0,1015.9,18.1,prognoza_blending_bias,12.8,7.3,18.4
Gdynia,2026-08-26,2026-08-20,10,6,10.6,14.8,20.1,0.0,1015.3,20.5,prognoza_blending_bias,12.9,6.9,18.8
Gdynia,2026-08-27,2026-08-20,10,7,10.7,14.8,20.3,0.0,1012.3,23.6,prognoza_blending_bias,13.0,6.6,19.4
Gdynia,2026-08-28,2026-08-20,10,8,12.0,15.1,20.4,4.8,1007.0,23.1,prognoza_blending_bias,13.2,6.4,19.9
Gdynia,2026-08-29,2026-08-20,10,9,11.2,14.0,18.9,9.6,1006.1,24.1,prognoza_blending_bias,13.4,6.3,20.5
Gdynia,2026-08-30,2026-08-20,10,10,10.7,13.6,18.9,0.6,1006.2,24.9,prognoza_blending_bias,13.6,6.2,21.1
Gdynia,2026-08-31,2026-08-20,10,11,10.9,13.9,19.3,0.0,1006.6,24.6,prognoza_blending_bias,13.9,6.1,21.7
Gdynia,2026-09-01,2026-08-20,10,12,11.1,14.1,19.8,0.0,1006.9,24.3,prognoza_blending_bias,14.1,6.0,22.3
Gdynia,2026-09-02,2026-08-20,10,13,11.2,14.4,20.2,0.0,1007.3,24.0,prognoza_blending_bias,14.4,6.0,22.8
Warszawa,2026-08-20,2026-08-20,10,0,19.1,23.3,24.9,9.5,1007.0,20.2,prognoza_blending_bias,16.1,14.1,18.1
Warszawa,2026-08-21,2026-08-20,10,1,20.3,23.2,26.3,0.2,1009.2,10.4,prognoza_blending_bias,15.2,12.4,18.0
Warszawa,2026-08-22,2026-08-20,10,2,16.5,19.3,22.5,3.5,1006.4,39.2,prognoza_blending_bias,14.6,11.1,18.0
Warszawa,2026-08-23,2026-08-20,10,3,13.9,16.7,19.9,1.3,1015.6,17.6,prognoza_blending_bias,14.2,10.3,18.2
Warszawa,2026-08-24,2026-08-20,10,4,12.2,15.4,19.5,1.7,1016.2,14.7,prognoza_blending_bias,14.1,9.7,18.5
Warszawa,2026-08-25,2026-08-20,10,5,11.7,16.0,20.4,0.3,1015.5,10.0,prognoza_blending_bias,14.1,9.2,18.9
Warszawa,2026-08-26,2026-08-20,10,6,12.1,16.2,20.4,0.0,1014.0,13.0,prognoza_blending_bias,14.2,8.9,19.4
Warszawa,2026-08-27,2026-08-20,10,7,12.8,16.3,20.5,0.0,1011.4,15.8,prognoza_blending_bias,14.3,8.8,19.9
Warszawa,2026-08-28,2026-08-20,10,8,13.1,16.4,20.4,1.2,1006.8,16.9,prognoza_blending_bias,14.6,8.6,20.5
Warszawa,2026-08-29,2026-08-20,10,9,12.6,15.4,18.6,11.1,1005.3,16.7,prognoza_blending_bias,14.8,8.6,21.0
Warszawa,2026-08-30,2026-08-20,10,10,12.2,15.1,18.5,1.5,1005.5,17.6,prognoza_blending_bias,15.1,8.5,21.6
Warszawa,2026-08-31,2026-08-20,10,11,12.4,15.3,18.8,0.0,1005.9,17.6,prognoza_blending_bias,15.3,8.5,22.2
Warszawa,2026-09-01,2026-08-20,10,12,12.5,15.6,19.2,0.0,1006.3,17.7,prognoza_blending_bias,15.6,8.5,22.7
Warszawa,2026-09-02,2026-08-20,10,13,12.7,15.9,19.6,0.0,1006.6,17.7,prognoza_blending_bias,15.9,8.5,23.2
Krakow_Centrum,2026-08-21,2026-08-21,1,0,20.7,24.8,27.6,1.7,1009.8,11.9,prognoza_blending_bias,22.3,19.9,24.8
Krakow_Centrum,2026-08-22,2026-08-21,1,1,17.2,21.5,25.1,1.4,1010.9,32.4,prognoza_blending_bias,21.6,18.1,25.1
Krakow_Centrum,2026-08-23,2026-08-21,1,2,13.8,19.8,22.4,0.4,1019.9,14.9,prognoza_blending_bias,21.0,16.7,25.3
Krakow_Centrum,2026-08-24,2026-08-21,1,3,12.3,19.1,21.6,0.0,1020.4,14.9,prognoza_blending_bias,20.6,15.6,25.6
Krakow_Centrum,2026-08-25,2026-08-21,1,4,12.9,21.4,24.5,0.0,1017.5,12.1,prognoza_blending_bias,20.3,14.7,25.8
Krakow_Centrum,2026-08-26,2026-08-21,1,5,14.3,22.9,26.0,0.0,1015.7,13.2,prognoza_blending_bias,20.1,14.0,26.2
Krakow_Centrum,2026-08-27,2026-08-21,1,6,15.9,23.1,27.1,0.0,1014.3,14.0,prognoza_blending_bias,20.0,13.4,26.5
Krakow_Centrum,2026-08-28,2026-08-21,1,7,16.9,24.9,27.4,0.9,1009.0,13.6,prognoza_blending_bias,19.9,12.8,26.9
Krakow_Centrum,2026-08-29,2026-08-21,1,8,16.2,19.6,23.8,11.4,1007.9,16.2,prognoza_blending_bias,19.9,12.4,27.3
Krakow_Centrum,2026-08-30,2026-08-21,1,9,16.1,19.5,24.0,0.9,1008.7,16.8,prognoza_blending_bias,19.9,12.0,27.7
Krakow_Centrum,2026-08-31,2026-08-21,1,10,16.4,19.9,24.6,0.0,1007.9,17.0,prognoza_blending_bias,19.9,11.6,28.1
Krakow_Centrum,2026-09-01,2026-08-21,1,11,16.4,19.9,24.7,0.0,1008.0,17.2,prognoza_blending_bias,19.9,11.3,28.5
Krakow_Centrum,2026-09-02,2026-08-21,1,12,16.5,20.0,24.8,0.0,1008.2,17.3,prognoza_blending_bias,20.0,11.0,28.9
Krakow_Centrum,2026-09-03,2026-08-21,1,13,16.5,20.0,24.9,0.0,1008.3,17.5,prognoza_blending_bias,20.0,10.7,29.3
Gdynia,2026-08-21,2026-08-21,1,0,16.1,20.0,26.3,1.0,1009.2,10.5,prognoza_blending_bias,19.3,13.6,25.0
Gdynia,2026-08-22,2026-08-21,1,1,14.4,19.3,21.1,10.3,1009.1,29.4,prognoza_blending_bias,18.8,10.8,26.9
Gdynia,2026-08-23,2026-08-21,1,2,11.9,15.0,18.4,0.0,1018.3,21.0,prognoza_blending_bias,18.5,8.6,28.4
Gdynia,2026-08-24,2026-08-21,1,3,11.5,15.9,20.9,0.0,1019.5,16.3,prognoza_blending_bias,18.2,6.8,29.6
Gdynia,2026-08-25,2026-08-21,1,4,11.9,16.8,22.1,0.0,1018.0,15.4,prognoza_blending_bias,17.9,5.2,30.7
Gdynia,2026-08-26,2026-08-21,1,5,12.1,17.0,22.4,0.0,1017.6,17.4,prognoza_blending_bias,17.8,3.8,31.7
Gdynia,2026-08-27,2026-08-21,1,6,12.7,17.6,23.2,0.0,1014.2,20.7,prognoza_blending_bias,17.6,2.5,32.7
Gdynia,2026-08-28,2026-08-21,1,7,14.9,18.7,23.9,4.8,1007.1,19.4,prognoza_blending_bias,17.5,1.3,33.6
Gdynia,2026-08-29,2026-08-21,1,8,14.2,17.6,22.0,9.6,1005.4,20.1,prognoza_blending_bias,17.4,0.2,34.5
Gdynia,2026-08-30,2026-08-21,1,9,13.5,17.1,21.8,0.6,1005.9,21.1,prognoza_blending_bias,17.3,-0.8,35.4
Gdynia,2026-08-31,2026-08-21,1,10,13.4,17.2,22.2,0.0,1005.0,21.2,prognoza_blending_bias,17.2,-1.7,36.2
Gdynia,2026-09-01,2026-08-21,1,11,13.3,17.2,22.3,0.0,1005.2,21.2,prognoza_blending_bias,17.2,-2.6,37.0
Gdynia,2026-09-02,2026-08-21,1,12,13.3,17.2,22.5,0.0,1005.4,21.2,prognoza_blending_bias,17.2,-3.4,37.8
Gdynia,2026-09-03,2026-08-21,1,13,13.2,17.1,22.6,0.0,1005.7,21.2,prognoza_blending_bias,17.1,-4.2,38.5
Warszawa,2026-08-21,2026-08-21,1,0,19.8,24.6,27.2,0.0,1009.4,12.2,prognoza_blending_bias,19.5,17.5,21.5
Warszawa,2026-08-22,2026-08-21,1,1,16.7,19.9,22.8,6.9,1006.3,42.1,prognoza_blending_bias,19.0,16.1,21.8
Warszawa,2026-08-23,2026-08-21,1,2,14.4,17.2,20.4,0.4,1017.0,19.8,prognoza_blending_bias,18.5,15.1,22.0
Warszawa,2026-08-24,2026-08-21,1,3,13.1,16.7,20.3,2.0,1018.1,16.4,prognoza_blending_bias,18.2,14.3,22.2
Warszawa,2026-08-25,2026-08-21,1,4,12.9,17.6,22.0,0.3,1017.1,8.4,prognoza_blending_bias,18.0,13.6,22.5
Warszawa,2026-08-26,2026-08-21,1,5,13.5,18.4,23.0,0.0,1015.7,11.7,prognoza_blending_bias,17.9,13.0,22.8
Warszawa,2026-08-27,2026-08-21,1,6,14.9,18.8,23.1,0.0,1013.9,14.9,prognoza_blending_bias,17.8,12.5,23.1
Warszawa,2026-08-28,2026-08-21,1,7,15.7,19.5,23.5,1.2,1007.8,16.1,prognoza_blending_bias,17.8,12.1,23.4
Warszawa,2026-08-29,2026-08-21,1,8,15.1,18.2,21.1,11.1,1005.4,15.3,prognoza_blending_bias,17.7,11.8,23.7
Warszawa,2026-08-30,2026-08-21,1,9,14.5,17.7,20.8,1.5,1005.9,16.5,prognoza_blending_bias,17.8,11.4,24.1
Warszawa,2026-08-31,2026-08-21,1,10,14.4,17.8,20.9,0.0,1005.2,16.7,prognoza_blending_bias,17.8,11.2,24.4
Warszawa,2026-09-01,2026-08-21,1,11,14.3,17.8,21.1,0.0,1005.4,16.8,prognoza_blending_bias,17.8,10.9,24.7
Warszawa,2026-09-02,2026-08-21,1,12,14.3,17.8,21.3,0.0,1005.6,16.9,prognoza_blending_bias,17.8,10.7,25.0
Warszawa,2026-09-03,2026-08-21,1,13,14.3,17.9,21.5,0.0,1005.8,17.0,prognoza_blending_bias,17.9,10.4,25.4
Krakow_Centrum,2026-08-21,2026-08-21,2,0,20.7,24.8,27.6,1.7,1009.8,11.9,prognoza_blending_bias,22.3,19.9,24.8
Krakow_Centrum,2026-08-22,2026-08-21,2,1,17.2,21.5,25.1,1.4,1010.9,32.4,prognoza_blending_bias,21.6,18.1,25.1
Krakow_Centrum,2026-08-23,2026-08-21,2,2,13.8,19.8,22.4,0.4,1019.9,14.9,prognoza_blending_bias,21.0,16.7,25.3
Krakow_Centrum,2026-08-24,2026-08-21,2,3,12.3,19.1,21.6,0.0,1020.4,14.9,prognoza_blending_bias,20.6,15.6,25.6
Krakow_Centrum,2026-08-25,2026-08-21,2,4,12.9,21.4,24.5,0.0,1017.5,12.1,prognoza_blending_bias,20.3,14.7,25.8
Krakow_Centrum,2026-08-26,2026-08-21,2,5,14.3,22.9,26.0,0.0,1015.7,13.2,prognoza_blending_bias,20.1,14.0,26.2
Krakow_Centrum,2026-08-27,2026-08-21,2,6,15.9,23.1,27.1,0.0,1014.3,14.0,prognoza_blending_bias,20.0,13.4,26.5
Krakow_Centrum,2026-08-28,2026-08-21,2,7,16.9,24.9,27.4,0.9,1009.0,13.6,prognoza_blending_bias,19.9,12.8,26.9
Krakow_Centrum,2026-08-29,2026-08-21,2,8,16.2,19.6,23.8,11.4,1007.9,16.2,prognoza_blending_bias,19.9,12.4,27.3
Krakow_Centrum,2026-08-30,2026-08-21,2,9,16.1,19.5,24.0,0.9,1008.7,16.8,prognoza_blending_bias,19.9,12.0,27.7
Krakow_Centrum,2026-08-31,2026-08-21,2,10,16.4,19.9,24.6,0.0,1007.9,17.0,prognoza_blending_bias,19.9,11.6,28.1
Krakow_Centrum,2026-09-01,2026-08-21,2,11,16.4,19.9,24.7,0.0,1008.0,17.2,prognoza_blending_bias,19.9,11.3,28.5
Krakow_Centrum,2026-09-02,2026-08-21,2,12,16.5,20.0,24.8,0.0,1008.2,17.3,prognoza_blending_bias,20.0,11.0,28.9
Krakow_Centrum,2026-09-03,2026-08-21,2,13,16.5,20.0,24.9,0.0,1008.3,17.5,prognoza_blending_bias,20.0,10.7,29.3
Gdynia,2026-08-21,2026-08-21,2,0,16.1,20.0,26.3,1.0,1009.2,10.5,prognoza_blending_bias,19.3,13.6,25.0
Gdynia,2026-08-22,2026-08-21,2,1,14.4,19.3,21.1,10.3,1009.1,29.4,prognoza_blending_bias,18.8,10.8,26.9
Gdynia,2026-08-23,2026-08-21,2,2,11.9,15.0,18.4,0.0,1018.3,21.0,prognoza_blending_bias,18.5,8.6,28.4
Gdynia,2026-08-24,2026-08-21,2,3,11.5,15.9,20.9,0.0,1019.5,16.3,prognoza_blending_bias,18.2,6.8,29.6
Gdynia,2026-08-25,2026-08-21,2,4,11.9,16.8,22.1,0.0,1018.0,15.4,prognoza_blending_bias,17.9,5.2,30.7
Gdynia,2026-08-26,2026-08-21,2,5,12.1,17.0,22.4,0.0,1017.6,17.4,prognoza_blending_bias,17.8,3.8,31.7
Gdynia,2026-08-27,2026-08-21,2,6,12.7,17.6,23.2,0.0,1014.2,20.7,prognoza_blending_bias,17.6,2.5,32.7
Gdynia,2026-08-28,2026-08-21,2,7,14.9,18.7,23.9,4.8,1007.1,19.4,prognoza_blending_bias,17.5,1.3,33.6
Gdynia,2026-08-29,2026-08-21,2,8,14.2,17.6,22.0,9.6,1005.4,20.1,prognoza_blending_bias,17.4,0.2,34.5
Gdynia,2026-08-30,2026-08-21,2,9,13.5,17.1,21.8,0.6,1005.9,21.1,prognoza_blending_bias,17.3,-0.8,35.4
Gdynia,2026-08-31,2026-08-21,2,10,13.4,17.2,22.2,0.0,1005.0,21.2,prognoza_blending_bias,17.2,-1.7,36.2
Gdynia,2026-09-01,2026-08-21,2,11,13.3,17.2,22.3,0.0,1005.2,21.2,prognoza_blending_bias,17.2,-2.6,37.0
Gdynia,2026-09-02,2026-08-21,2,12,13.3,17.2,22.5,0.0,1005.4,21.2,prognoza_blending_bias,17.2,-3.4,37.8
Gdynia,2026-09-03,2026-08-21,2,13,13.2,17.1,22.6,0.0,1005.7,21.2,prognoza_blending_bias,17.1,-4.2,38.5
Warszawa,2026-08-21,2026-08-21,2,0,19.8,24.6,27.2,0.0,1009.4,12.2,prognoza_blending_bias,19.5,17.5,21.5
Warszawa,2026-08-22,2026-08-21,2,1,16.7,19.9,22.8,6.9,1006.3,42.1,prognoza_blending_bias,19.0,16.1,21.8
Warszawa,2026-08-23,2026-08-21,2,2,14.4,17.2,20.4,0.4,1017.0,19.8,prognoza_blending_bias,18.5,15.1,22.0
Warszawa,2026-08-24,2026-08-21,2,3,13.1,16.7,20.3,2.0,1018.1,16.4,prognoza_blending_bias,18.2,14.3,22.2
Warszawa,2026-08-25,2026-08-21,2,4,12.9,17.6,22.0,0.3,1017.1,8.4,prognoza_blending_bias,18.0,13.6,22.5
Warszawa,2026-08-26,2026-08-21,2,5,13.5,18.4,23.0,0.0,1015.7,11.7,prognoza_blending_bias,17.9,13.0,22.8
Warszawa,2026-08-27,2026-08-21,2,6,14.9,18.8,23.1,0.0,1013.9,14.9,prognoza_blending_bias,17.8,12.5,23.1
Warszawa,2026-08-28,2026-08-21,2,7,15.7,19.5,23.5,1.2,1007.8,16.1,prognoza_blending_bias,17.8,12.1,23.4
Warszawa,2026-08-29,2026-08-21,2,8,15.1,18.2,21.1,11.1,1005.4,15.3,prognoza_blending_bias,17.7,11.8,23.7
Warszawa,2026-08-30,2026-08-21,2,9,14.5,17.7,20.8,1.5,1005.9,16.5,prognoza_blending_bias,17.8,11.4,24.1
Warszawa,2026-08-31,2026-08-21,2,10,14.4,17.8,20.9,0.0,1005.2,16.7,prognoza_blending_bias,17.8,11.2,24.4
Warszawa,2026-09-01,2026-08-21,2,11,14.3,17.8,21.1,0.0,1005.4,16.8,prognoza_blending_bias,17.8,10.9,24.7
Warszawa,2026-09-02,2026-08-21,2,12,14.3,17.8,21.3,0.0,1005.6,16.9,prognoza_blending_bias,17.8,10.7,25.0
Warszawa,2026-09-03,2026-08-21,2,13,14.3,17.9,21.5,0.0,1005.8,17.0,prognoza_blending_bias,17.9,10.4,25.4
Krakow_Centrum,2026-08-21,2026-08-21,3,0,20.5,25.1,28.2,0.4,1009.8,13.3,prognoza_blending_bias,22.3,19.9,24.8
Krakow_Centrum,2026-08-22,2026-08-21,3,1,17.2,22.2,25.6,1.4,1010.2,31.7,prognoza_blending_bias,21.6,18.1,25.1
Krakow_Centrum,2026-08-23,2026-08-21,3,2,14.5,19.9,22.4,0.1,1019.7,14.9,prognoza_blending_bias,21.0,16.7,25.3
Krakow_Centrum,2026-08-24,2026-08-21,3,3,12.3,19.1,21.6,0.0,1020.4,14.9,prognoza_blending_bias,20.6,15.6,25.6
Krakow_Centrum,2026-08-25,2026-08-21,3,4,12.9,21.4,24.5,0.0,1017.5,12.1,prognoza_blending_bias,20.3,14.7,25.8
Krakow_Centrum,2026-08-26,2026-08-21,3,5,14.3,22.9,26.0,0.0,1015.7,13.2,prognoza_blending_bias,20.1,14.0,26.2
Krakow_Centrum,2026-08-27,2026-08-21,3,6,15.9,23.1,27.1,0.0,1014.3,14.0,prognoza_blending_bias,20.0,13.4,26.5
Krakow_Centrum,2026-08-28,2026-08-21,3,7,16.9,24.9,27.4,0.9,1009.0,13.6,prognoza_blending_bias,19.9,12.8,26.9
Krakow_Centrum,2026-08-29,2026-08-21,3,8,16.2,19.6,23.8,11.4,1007.9,16.2,prognoza_blending_bias,19.9,12.4,27.3
Krakow_Centrum,2026-08-30,2026-08-21,3,9,16.1,19.5,24.0,0.9,1008.7,16.8,prognoza_blending_bias,19.9,12.0,27.7
Krakow_Centrum,2026-08-31,2026-08-21,3,10,16.4,19.9,24.6,0.0,1007.9,17.0,prognoza_blending_bias,19.9,11.6,28.1
Krakow_Centrum,2026-09-01,2026-08-21,3,11,16.4,19.9,24.7,0.0,1008.0,17.2,prognoza_blending_bias,19.9,11.3,28.5
Krakow_Centrum,2026-09-02,2026-08-21,3,12,16.5,20.0,24.8,0.0,1008.2,17.3,prognoza_blending_bias,20.0,11.0,28.9
Krakow_Centrum,2026-09-03,2026-08-21,3,13,16.5,20.0,24.9,0.0,1008.3,17.5,prognoza_blending_bias,20.0,10.7,29.3
Gdynia,2026-08-21,2026-08-21,3,0,16.4,20.3,26.5,0.7,1009.0,11.4,prognoza_blending_bias,19.3,13.6,25.0
Gdynia,2026-08-22,2026-08-21,3,1,14.2,18.9,20.4,8.9,1008.4,35.5,prognoza_blending_bias,18.8,10.8,26.9
Gdynia,2026-08-23,2026-08-21,3,2,12.0,15.1,18.3,0.0,1018.3,23.1,prognoza_blending_bias,18.5,8.6,28.4
Gdynia,2026-08-24,2026-08-21,3,3,11.9,15.8,20.7,0.0,1018.9,16.9,prognoza_blending_bias,18.2,6.8,29.6
Gdynia,2026-08-25,2026-08-21,3,4,11.6,16.4,21.9,0.0,1018.0,12.5,prognoza_blending_bias,17.9,5.2,30.7
Gdynia,2026-08-26,2026-08-21,3,5,12.1,17.3,22.9,0.0,1016.8,15.6,prognoza_blending_bias,17.8,3.8,31.7
Gdynia,2026-08-27,2026-08-21,3,6,12.8,17.9,23.5,0.0,1013.3,19.5,prognoza_blending_bias,17.6,2.5,32.7
Gdynia,2026-08-28,2026-08-21,3,7,13.7,17.9,23.7,4.8,1008.0,20.4,prognoza_blending_bias,17.5,1.3,33.6
Gdynia,2026-08-29,2026-08-21,3,8,14.2,17.6,22.0,9.6,1005.4,20.1,prognoza_blending_bias,17.4,0.2,34.5
Gdynia,2026-08-30,2026-08-21,3,9,13.5,17.1,21.8,0.6,1005.9,21.1,prognoza_blending_bias,17.3,-0.8,35.4
Gdynia,2026-08-31,2026-08-21,3,10,13.4,17.2,22.2,0.0,1005.0,21.2,prognoza_blending_bias,17.2,-1.7,36.2
Gdynia,2026-09-01,2026-08-21,3,11,13.3,17.2,22.3,0.0,1005.2,21.2,prognoza_blending_bias,17.2,-2.6,37.0
Gdynia,2026-09-02,2026-08-21,3,12,13.3,17.2,22.5,0.0,1005.4,21.2,prognoza_blending_bias,17.2,-3.4,37.8
Gdynia,2026-09-03,2026-08-21,3,13,13.2,17.1,22.6,0.0,1005.7,21.2,prognoza_blending_bias,17.1,-4.2,38.5
Warszawa,2026-08-21,2026-08-21,3,0,19.6,24.4,26.8,1.7,1009.5,12.2,prognoza_blending_bias,19.5,17.5,21.5
Warszawa,2026-08-22,2026-08-21,3,1,16.8,19.5,22.5,6.4,1005.6,45.4,prognoza_blending_bias,19.0,16.1,21.8
Warszawa,2026-08-23,2026-08-21,3,2,14.6,17.0,20.4,0.4,1016.8,19.8,prognoza_blending_bias,18.5,15.1,22.0
Warszawa,2026-08-24,2026-08-21,3,3,13.1,16.7,20.3,2.0,1018.1,16.4,prognoza_blending_bias,18.2,14.3,22.2
Warszawa,2026-08-25,2026-08-21,3,4,12.9,17.6,22.0,0.3,1017.1,8.4,prognoza_blending_bias,18.0,13.6,22.5
